-3.4758338523923347	0.4771439059566317
-4.786597242572436	0.5287599169590574
-4.791209052411653	0.5294147997046603
-4.50298900666725	0.5102068646557054
-7.1359809144677335	0.41431468216606754
-7.154989065343787	0.41703328263175987
-0.8640845929499749	0.3891758643180706
-0.8715404127056641	0.3888241393472898
-0.9080800597336479	0.39892180947921047
-0.8582878228037921	0.3894399918647854
-0.8763066944703363	0.38956439420595274
-0.9095328861402572	0.39952455712128954
-0.9051749076843202	0.3911783639977603
